"id_ind","id_men","region","age","sexe","etat_matri","alphabet","activite","handicap","poids"
"IND00331","MEN0704","Est",16,2,"Marie",0,"Inactif",0,0.944
"IND00332","MEN1498","Nord-Ouest",53,2,"Celibataire",1,"Occupe",0,1.058
"IND00333","MEN0894","Est",52,2,"Marie",0,"Occupe",0,1.04
"IND00334","MEN0822","Littoral",29,2,"Celibataire",1,"Occupe",0,1.06
"IND00335","MEN0672","Ouest",23,1,"Veuf",1,"Occupe",1,1.177
"IND00336","MEN0896","Sud",0,1,"Marie",1,"Chomeur",0,1.131
"IND00337","MEN1060","Littoral",12,1,"Marie",1,"Occupe",0,0.994
"IND00338","MEN0314","Adamaoua",15,1,"Celibataire",0,"Inactif",0,1.05
"IND00339","MEN0934","Ouest",1,1,"Divorce",NA,"Occupe",0,1.169
"IND00340","MEN1001","Nord-Ouest",30,2,"Marie",0,"Inactif",0,1.014
"IND00341","MEN0342","Nord-Ouest",2,2,"Marie",1,"Occupe",0,1.14
"IND00342","MEN0980","Extreme-Nord",5,1,"Veuf",1,"Occupe",0,1.189
"IND00343","MEN0135","Adamaoua",10,2,"Marie",NA,"Chomeur",0,1.089
"IND00344","MEN1440","Centre",70,2,"Marie",1,"Occupe",0,1.142
"IND00345","MEN1014","Ouest",34,2,"Divorce",1,"Occupe",0,1.152
"IND00346","MEN0226","Littoral",12,1,"Marie",0,"Occupe",0,0.905
"IND00347","MEN0195","Centre",51,1,"Marie",1,"Chomeur",1,0.819
"IND00348","MEN0121","Littoral",71,1,"Marie",1,"Inactif",0,0.819
"IND00349","MEN1036","Centre",7,2,"Veuf",1,"Occupe",0,1.149
"IND00350","MEN1287","Sud-Ouest",6,1,"Celibataire",1,"Occupe",0,0.846
"IND00351","MEN1037","Littoral",5,2,"Celibataire",1,"Chomeur",0,0.948
"IND00352","MEN1111","Littoral",43,1,"Marie",1,"Occupe",0,0.917
"IND00353","MEN1093","Extreme-Nord",1,2,"Celibataire",1,"Occupe",0,1.196
"IND00354","MEN0499","Est",13,1,"Marie",1,"Occupe",0,0.919
"IND00355","MEN0231","Centre",1,1,"Marie",0,"Occupe",0,1.052
"IND00356","MEN0742","Ouest",1,1,"Veuf",0,"Inactif",0,1.104
"IND00357","MEN0770","Nord",5,1,"Celibataire",1,"Occupe",0,0.868
"IND00358","MEN0331","Extreme-Nord",31,2,"Celibataire",1,"Occupe",0,1.14
"IND00359","MEN0822","Centre",28,1,"Celibataire",1,"Occupe",0,1.154
"IND00360","MEN0805","Centre",53,1,"Marie",NA,"Inactif",0,1.03
"IND00361","MEN0046","Littoral",25,1,"Celibataire",1,"Occupe",0,1.066
"IND00362","MEN1112","Ouest",6,1,"Divorce",1,"Occupe",0,1.112
"IND00363","MEN0643","Centre",21,1,"Celibataire",0,"Occupe",0,1.171
"IND00364","MEN0690","Littoral",44,1,"Marie",1,"Occupe",0,0.806
"IND00365","MEN1493","Littoral",17,2,"Celibataire",1,"Chomeur",1,0.856
"IND00366","MEN0441","Nord-Ouest",6,2,"Celibataire",0,"Occupe",0,1.194
"IND00367","MEN0323","Centre",50,1,"Celibataire",1,"Occupe",0,1.031
"IND00368","MEN1232","Sud",4,1,"Marie",1,"Inactif",0,1.062
"IND00369","MEN0403","Littoral",48,2,"Divorce",0,"Inactif",0,0.885
"IND00370","MEN0915","Nord-Ouest",5,1,"Marie",1,"Occupe",0,0.904
"IND00371","MEN0747","Adamaoua",10,2,"Veuf",1,"Inactif",0,1.185
"IND00372","MEN1241","Extreme-Nord",5,1,"Divorce",0,"Inactif",0,0.887
"IND00373","MEN1235","Nord",11,2,"Celibataire",1,"Inactif",0,1.145
"IND00374","MEN0892","Centre",95,2,"Celibataire",0,"Occupe",0,1.045
"IND00375","MEN0460","Nord",95,1,"Celibataire",0,"Chomeur",0,0.848
"IND00376","MEN1260","Extreme Nord",1,2,"Celibataire",1,"Occupe",0,0.916
"IND00377","MEN1281","Adamaoua",30,2,"Celibataire",1,"Inactif",0,0.914
"IND00378","MEN0682","Littoral",9,2,"Divorce",0,"Occupe",0,0.871
"IND00379","MEN0526","Extreme-Nord",5,2,"Marie",1,"Inactif",0,1.074
"IND00380","MEN1189","Centre",0,2,"Marie",0,"Inactif",0,0.934
"IND00381","MEN0687","Sud-Ouest",95,1,"Marie",0,"Inactif",0,1.131
"IND00382","MEN1104","Est",19,2,"Celibataire",0,"Occupe",1,1.195
"IND00383","MEN1430","Adamaoua",60,1,"Marie",0,"Occupe",0,1.153
"IND00384","MEN0987","Nord",15,1,"Divorce",0,"Occupe",0,1.138
"IND00385","MEN0058","Ouest",15,2,"Celibataire",1,"Inactif",0,0.911
"IND00386","MEN0049","Littoral",7,2,"Marie",1,"Inactif",0,1.165
"IND00387","MEN0640","Ouest",9,1,"Marie",0,"Occupe",0,0.85
"IND00388","MEN0066","Centre",2,1,"Marie",1,"Occupe",0,1.196
"IND00389","MEN0466","Littoral",10,2,"Celibataire",0,"Occupe",0,0.832
"IND00390","MEN1295","Sud-Ouest",0,1,"Veuf",1,"Occupe",0,0.956
"IND00391","MEN0025","Extreme-Nord",29,2,"Marie",0,"Occupe",0,1.166
"IND00392","MEN0751","Nord-Ouest",9,1,"Celibataire",1,"Occupe",0,1.183
"IND00393","MEN1223","Nord",14,2,"Veuf",NA,"Occupe",0,0.897
"IND00394","MEN0769","Sud",27,1,"Celibataire",0,"Inactif",0,0.95
"IND00395","MEN1146","Nord",13,2,"Celibataire",1,"Occupe",0,0.886
"IND00396","MEN0383","Littoral",10,2,"Marie",0,"Inactif",0,1.063
"IND00397","MEN0104","Ouest",0,2,"Marie",1,"Occupe",0,1.175
"IND00398","MEN0177","Sud-Ouest",72,2,"Marie",1,"Occupe",0,0.828
"IND00399","MEN0164","Nord",7,1,"Marie",0,"Occupe",0,1.179
"IND00400","MEN1369","Centre",2,2,"Marie",1,"Occupe",0,1.087
"IND00401","MEN0737","Nord-Ouest",0,1,"Celibataire",0,"Occupe",0,1.005
"IND00402","MEN1153","Adamaoua",28,1,"Celibataire",0,"Chomeur",0,1.046
"IND00403","MEN1059","Centre",0,2,"Marie",NA,"Occupe",0,1.192
"IND00404","MEN1171","Extreme-Nord",45,2,"Marie",1,"Occupe",0,0.9
"IND00405","MEN0341","Ouest",50,1,"Veuf",1,"Inactif",0,1.174
"IND00406","MEN0217","Ouest",33,1,"Marie",0,"Occupe",0,0.84
"IND00407","MEN0874","Adamaoua",46,2,"Marie",0,"Occupe",0,0.876
"IND00408","MEN1389","Littoral",5,2,"Celibataire",0,"Inactif",0,0.959
"IND00409","MEN0875","Centre",7,2,"Celibataire",1,"Occupe",0,1.009
"IND00410","MEN0462","Ouest",15,2,"Marie",1,"Occupe",0,1.151
"IND00411","MEN0594","Extreme-Nord",20,1,"Celibataire",1,"Inactif",0,0.801
"IND00412","MEN0469","Centre",10,2,"Veuf",1,"Occupe",1,0.917
"IND00413","MEN0005","Littoral",10,2,"Marie",0,"Inactif",0,0.912
"IND00414","MEN1346","Ouest",9,2,"Celibataire",1,"Chomeur",1,0.933
"IND00415","MEN0167","Sud",40,2,"Celibataire",0,"Occupe",0,1.015
"IND00416","MEN0004","Nord-Ouest",5,2,"Celibataire",1,"Occupe",0,1.194
"IND00417","MEN1260","Littoral",30,2,"Celibataire",1,"Occupe",0,0.991
"IND00418","MEN1090","Nord",4,2,"Celibataire",1,"Occupe",0,0.864
"IND00419","MEN0840","Nord-Ouest",25,2,"Celibataire",1,"Occupe",0,1.066
"IND00420","MEN1442","Ouest",20,1,"Marie",1,"Inactif",0,1.091
"IND00421","MEN1418","Littoral",35,1,"Marie",1,"Inactif",0,1.189
"IND00422","MEN0734","Extreme Nord",15,2,"Marie",1,"Inactif",0,1.061
"IND00423","MEN1315","Extreme-Nord",31,1,"Marie",1,"Inactif",0,0.9
"IND00424","MEN0403","Ouest",11,2,"Marie",0,"Occupe",0,1.127
"IND00425","MEN1259","Nord",23,2,"Marie",1,"Occupe",0,0.936
"IND00426","MEN1317","Extreme-Nord",9,2,"Marie",1,"Occupe",0,0.884
"IND00427","MEN0285","Littoral",40,2,"Celibataire",1,"Inactif",0,1.01
"IND00428","MEN0551","Nord-Ouest",11,1,"Marie",1,"Inactif",0,1.193
"IND00429","MEN1089","Littoral",25,1,"Celibataire",0,"Inactif",0,1.014
"IND00430","MEN1156","Centre",5,1,"Celibataire",1,"Inactif",0,1.074
"IND00431","MEN0285","Centre",50,1,"Marie",1,"Occupe",0,1.175
"IND00432","MEN1463","Sud-Ouest",5,1,"Divorce",1,"Inactif",0,0.996
"IND00433","MEN0971","Nord",10,2,"Celibataire",1,"Occupe",0,1.185
"IND00434","MEN1321","Extreme Nord",85,1,"Marie",1,"Chomeur",0,1.004
"IND00435","MEN0361","Nord-Ouest",25,1,"Celibataire",0,"Occupe",0,0.987
"IND00436","MEN0847","Littoral",5,1,"Celibataire",1,"Inactif",0,1.182
"IND00437","MEN1480","Littoral",55,2,"Celibataire",1,"Occupe",0,0.849
"IND00438","MEN0059","Nord",25,1,"Marie",0,"Occupe",0,1.12
"IND00439","MEN0748","Est",15,1,"Celibataire",0,"Occupe",0,1.017
"IND00440","MEN1447","Nord",10,1,"Celibataire",0,"Inactif",0,0.993
"IND00441","MEN0654","Centre",0,1,"Celibataire",1,"Inactif",0,0.929
"IND00442","MEN0417","Nord",5,1,"Veuf",0,"Occupe",0,1.004
"IND00443","MEN0769","Adamaoua",90,2,"Marie",1,"Occupe",0,1.159
"IND00444","MEN0512","Sud",15,2,"Celibataire",1,"Occupe",0,0.883
"IND00445","MEN1221","Centre",65,1,"Celibataire",1,"Inactif",0,0.85
"IND00446","MEN0318","Ouest",40,2,"Celibataire",1,"Occupe",0,1.001
"IND00447","MEN0934","Extreme-Nord",15,1,"Marie",1,"Inactif",1,1.038
"IND00448","MEN0699","Ouest",23,1,"Divorce",1,"Inactif",0,1.089
"IND00449","MEN0566","Nord",50,1,"Veuf",0,"Occupe",0,1.001
"IND00450","MEN1121","Extreme-Nord",61,1,"Celibataire",1,"Inactif",0,1.072
"IND00451","MEN0822","Sud",81,2,"Marie",1,"Chomeur",0,0.915
"IND00452","MEN0320","Sud",10,1,"Marie",1,"Occupe",0,0.882
"IND00453","MEN1392","Nord-Ouest",42,1,"Celibataire",0,"Occupe",0,0.969
"IND00454","MEN0508","Nord",4,1,"Marie",1,"Occupe",0,0.951
"IND00455","MEN1100","Extreme-Nord",40,2,"Celibataire",1,"Occupe",0,0.876
"IND00456","MEN1182","Centre",5,2,"Divorce",1,"Inactif",0,0.981
"IND00457","MEN0547","Nord",1,2,"Celibataire",1,"Occupe",0,0.87
"IND00458","MEN0880","Centre",55,2,"Veuf",NA,"Inactif",0,1.143
"IND00459","MEN1018","Centre",15,1,"Divorce",1,"Chomeur",0,0.997
"IND00460","MEN0431","Est",20,2,"Marie",0,"Occupe",0,0.831
"IND00461","MEN1064","Adamaoua",3,1,"Celibataire",1,"Occupe",0,1.178
"IND00462","MEN0012","Est",62,2,"Celibataire",1,"Inactif",0,0.883
"IND00463","MEN1341","Ouest",1,1,"Celibataire",1,"Inactif",0,0.964
"IND00464","MEN0582","Littoral",28,1,"Veuf",1,"Chomeur",0,0.834
"IND00465","MEN1069","Extreme-Nord",56,1,"Divorce",1,"Chomeur",0,0.988
"IND00466","MEN1062","Centre",14,1,"Marie",0,"Chomeur",0,1.146
"IND00467","MEN1250","Littoral",40,1,"Celibataire",1,"Inactif",0,0.823
"IND00468","MEN1137","Sud",2,1,"Veuf",0,"Chomeur",0,0.926
"IND00469","MEN1286","Centre",10,1,"Celibataire",1,"Occupe",0,1.075
"IND00470","MEN0311","Sud-Ouest",3,2,"Celibataire",1,"Inactif",0,0.894
"IND00471","MEN0220","Centre",85,1,"Celibataire",1,"Chomeur",0,1.025
"IND00472","MEN0830","Est",3,1,"Veuf",0,"Occupe",0,0.97
"IND00473","MEN1033","Centre",0,1,"Marie",1,"Occupe",0,1.159
"IND00474","MEN0179","Extreme-Nord",40,2,"Celibataire",0,"Occupe",0,0.937
"IND00475","MEN0293","Centre",70,1,"Celibataire",0,"Inactif",0,1.163
"IND00476","MEN1216","Ouest",1,2,"Celibataire",1,"Occupe",0,0.901
"IND00477","MEN0027","Est",95,2,"Celibataire",NA,"Chomeur",0,1.002
"IND00478","MEN0793","Centre",17,2,"Veuf",1,"Inactif",0,0.808
"IND00479","MEN0428","Nord-Ouest",6,1,"Celibataire",1,"Inactif",0,0.845
"IND00480","MEN1495","Adamaoua",24,1,"Marie",0,"Chomeur",0,0.82
"IND00481","MEN0263","Littoral",35,2,"Celibataire",1,"Occupe",0,1.176
"IND00482","MEN1239","Littoral",19,1,"Marie",0,"Chomeur",0,1.043
"IND00483","MEN0484","Sud",6,1,"Celibataire",0,"Occupe",0,0.917
"IND00484","MEN0498","Littoral",60,2,"Marie",0,"Inactif",0,0.813
"IND00485","MEN0719","Adamaoua",2,2,"Celibataire",1,"Inactif",0,0.816
"IND00486","MEN0611","Sud",27,1,"Celibataire",1,"Inactif",0,1.179
"IND00487","MEN0503","Extreme-Nord",5,1,"Marie",0,"Inactif",0,0.853
"IND00488","MEN0290","Littoral",15,1,"Celibataire",0,"Inactif",0,1.005
"IND00489","MEN1308","Centre",39,2,"Marie",0,"Occupe",0,0.927
"IND00490","MEN1025","Est",7,2,"Celibataire",1,"Occupe",0,0.913
"IND00491","MEN0150","Ouest",45,1,"Celibataire",0,"Occupe",0,0.878
"IND00492","MEN0628","Nord",16,1,"Celibataire",1,"Inactif",1,1.163
"IND00493","MEN0990","Centre",95,2,"Marie",0,"Occupe",0,0.878
"IND00494","MEN0997","Centre",15,1,"Celibataire",0,"Chomeur",0,0.864
"IND00495","MEN1423","Littoral",10,1,"Divorce",1,"Occupe",0,0.87
"IND00496","MEN0668","Littoral",5,1,"Celibataire",1,"Inactif",0,0.998
"IND00497","MEN1456","Adamaoua",60,1,"Marie",1,"Inactif",0,1.089
"IND00498","MEN0133","Extreme-Nord",60,1,"Celibataire",0,"Occupe",0,1.082
"IND00499","MEN0697","Nord",6,1,"Marie",1,"Chomeur",0,1.012
"IND00500","MEN0800","Littoral",10,2,"Marie",0,"Inactif",0,0.952
"IND00501","MEN1293","Sud-Ouest",37,2,"Divorce",0,"Occupe",0,1.148
"IND00502","MEN0988","Sud",10,2,"Celibataire",1,"Occupe",0,1.131
"IND00503","MEN1295","Centre",4,1,"Celibataire",0,"Occupe",0,0.825
"IND00504","MEN0738","Nord-Ouest",60,2,"Divorce",0,"Inactif",0,1.044
"IND00505","MEN1304","Extreme-Nord",5,2,"Celibataire",1,"Occupe",0,0.932
"IND00506","MEN1071","Littoral",11,1,"Marie",0,"Inactif",0,1.018
"IND00507","MEN1223","Sud-Ouest",15,2,"Marie",1,"Occupe",0,0.907
"IND00508","MEN0735","Centre",28,2,"Celibataire",1,"Occupe",0,1.068
"IND00509","MEN0260","Adamawa",10,1,"Celibataire",0,"Inactif",0,0.895
"IND00510","MEN0499","Est",2,1,"Marie",1,"Chomeur",0,0.981
"IND00511","MEN0327","Sud-Ouest",6,2,"Veuf",1,"Occupe",0,0.915
"IND00512","MEN1496","Sud-Ouest",20,2,"Veuf",NA,"Occupe",0,1.119
"IND00513","MEN0824","Centre",87,1,"Marie",1,"Occupe",0,1.107
"IND00514","MEN0429","Nord",10,2,"Celibataire",NA,"Chomeur",0,1.165
"IND00515","MEN0711","Centre",11,1,"Celibataire",0,"Occupe",0,0.99
"IND00516","MEN1331","Littoral",5,1,"Marie",0,"Occupe",0,0.944
"IND00517","MEN0106","Centre",20,1,"Marie",1,"Chomeur",0,1.16
"IND00518","MEN0811","Nord-Ouest",2,1,"Marie",0,"Occupe",0,0.949
"IND00519","MEN0658","Nord",25,2,"Marie",1,"Chomeur",0,1.18
"IND00520","MEN0557","Centre",27,2,"Celibataire",1,"Inactif",0,0.869
"IND00521","MEN0992","Sud-Ouest",14,2,"Celibataire",1,"Inactif",0,0.994
"IND00522","MEN0688","Est",30,1,"Celibataire",1,"Occupe",0,0.803
"IND00523","MEN0297","Nord",5,1,"Celibataire",NA,"Occupe",0,0.925
"IND00524","MEN1063","Sud-Ouest",15,2,"Celibataire",0,"Occupe",0,1.032
"IND00525","MEN1195","Extreme-Nord",10,1,"Divorce",1,"Inactif",0,0.979
"IND00526","MEN0914","Sud-Ouest",90,2,"Celibataire",0,"Occupe",0,0.94
"IND00527","MEN1198","Ouest",4,2,"Marie",1,"Occupe",0,1.195
"IND00528","MEN0065","Nord-Ouest",77,1,"Marie",1,"Occupe",0,1.055
"IND00529","MEN1123","Sud",4,1,"Celibataire",1,"Occupe",0,1.015
"IND00530","MEN0116","Nord",80,2,"Marie",0,"Occupe",0,0.97
"IND00531","MEN0743","Nord-Ouest",5,1,"Veuf",1,"Chomeur",0,1.01
"IND00532","MEN1119","Nord-Ouest",5,2,"Celibataire",0,"Occupe",0,0.897
"IND00533","MEN1434","Ouest",10,1,"Celibataire",0,"Occupe",0,0.816
"IND00534","MEN1080","Ouest",11,2,"Marie",1,"Occupe",0,1.134
"IND00535","MEN0711","Nord",95,1,"Celibataire",1,"Inactif",0,0.913
"IND00536","MEN1425","Centre",20,1,"Marie",1,"Inactif",0,1
"IND00537","MEN0727","Nord-Ouest",8,1,"Celibataire",1,"Occupe",0,0.994
"IND00538","MEN1191","Extreme-Nord",20,2,"Celibataire",1,"Occupe",0,1.014
"IND00539","MEN1259","Ouest",36,2,"Celibataire",1,"Occupe",0,0.862
"IND00540","MEN0617","Centre",95,1,"Marie",0,"Occupe",0,0.931
"IND00541","MEN0252","Adamaoua",5,2,"Marie",1,"Inactif",0,0.915
"IND00542","MEN0158","Nord",5,1,"Marie",0,"Inactif",0,1.114
"IND00543","MEN1275","Extreme-Nord",30,2,"Celibataire",1,"Occupe",0,0.923
"IND00544","MEN0562","Littoral",78,2,"Celibataire",1,"Occupe",0,1.094
"IND00545","MEN1161","Nord-Ouest",5,2,"Marie",1,"Occupe",0,0.807
"IND00546","MEN0685","Adamawa",5,2,"Celibataire",1,"Occupe",0,0.979
"IND00547","MEN0240","Adamaoua",60,1,"Celibataire",1,"Occupe",0,1.062
"IND00548","MEN1144","Ouest",28,2,"Veuf",1,"Inactif",0,1.177
"IND00549","MEN0945","Ouest",13,1,"Marie",0,"Inactif",0,1.151
"IND00550","MEN1085","Centre",46,2,"Celibataire",1,"Inactif",0,1.066
"IND00551","MEN0417","Extreme-Nord",12,2,"Celibataire",0,"Inactif",0,1.186
"IND00552","MEN0137","Centre",60,2,"Marie",1,"Occupe",0,1.112
"IND00553","MEN0446","Nord-Ouest",10,2,"Divorce",1,"Occupe",0,0.902
"IND00554","MEN0177","Littoral",52,2,"Veuf",1,"Occupe",1,1.169
"IND00555","MEN0488","Nord",5,2,"Marie",1,"Inactif",0,1.053
"IND00556","MEN1366","Nord",9,1,"Celibataire",1,"Occupe",0,0.977
"IND00557","MEN0867","Ouest",13,1,"Marie",1,"Chomeur",0,1.031
"IND00558","MEN1453","Extreme-Nord",7,1,"Marie",1,"Inactif",0,1.051
"IND00559","MEN0135","Adamaoua",7,2,"Celibataire",1,"Inactif",0,1.005
"IND00560","MEN0355","Ouest",0,2,"Celibataire",1,"Chomeur",0,1.128
"IND00561","MEN0831","Nord-Ouest",95,1,"Celibataire",1,"Inactif",1,1.106
"IND00562","MEN1061","Sud-Ouest",63,2,"Marie",NA,"Chomeur",0,1.174
"IND00563","MEN0818","Nord",52,2,"Veuf",1,"Inactif",0,1.092
"IND00564","MEN0556","Ouest",15,1,"Marie",0,"Occupe",0,0.833
"IND00565","MEN1135","Sud-Ouest",5,2,"Marie",1,"Inactif",1,0.869
"IND00566","MEN1346","Centre",95,1,"Marie",0,"Inactif",0,1.04
"IND00567","MEN0721","Ouest",4,1,"Celibataire",1,"Inactif",0,1.17
"IND00568","MEN0423","Centre",53,2,"Marie",1,"Chomeur",0,1.055
"IND00569","MEN0727","Nord-Ouest",19,1,"Celibataire",1,"Occupe",0,1.005
"IND00570","MEN1147","Est",82,2,"Marie",0,"Occupe",1,1.021
"IND00571","MEN0855","Littoral",22,2,"Celibataire",0,"Occupe",0,1.198
"IND00572","MEN0238","Sud-Ouest",0,1,"Celibataire",0,"Chomeur",0,1.159
"IND00573","MEN0495","Sud",95,2,"Marie",0,"Chomeur",0,0.854
"IND00574","MEN0312","Nord",0,1,"Celibataire",1,"Occupe",0,1.126
"IND00575","MEN0453","Centre",5,2,"Celibataire",0,"Chomeur",0,0.881
"IND00576","MEN0563","Sud",9,2,"Celibataire",1,"Occupe",0,0.918
"IND00577","MEN0238","Extreme-Nord",0,2,"Celibataire",1,"Occupe",0,1.09
"IND00578","MEN0240","Extreme-Nord",3,1,"Marie",1,"Occupe",0,1.041
"IND00579","MEN1390","Extreme-Nord",5,2,"Marie",0,"Occupe",0,0.969
"IND00580","MEN0531","Sud-Ouest",15,1,"Celibataire",1,"Inactif",0,1.097
"IND00581","MEN0806","Ouest",20,2,"Celibataire",1,"Occupe",0,0.847
"IND00582","MEN1054","Sud",52,2,"Marie",1,"Occupe",0,1.067
"IND00583","MEN1241","Centre",80,2,"Celibataire",1,"Occupe",0,0.868
"IND00584","MEN0261","Centre",5,2,"Celibataire",0,"Occupe",0,0.889
"IND00585","MEN0018","Sud-Ouest",54,2,"Marie",0,"Inactif",0,1.034
"IND00586","MEN0874","Littoral",5,1,"Marie",NA,"Occupe",0,0.914
"IND00587","MEN0751","Extreme Nord",28,1,"Divorce",1,"Occupe",0,0.914
"IND00588","MEN0840","Centre",25,1,"Marie",0,"Occupe",0,0.995
"IND00589","MEN1269","Nord",5,1,"Celibataire",0,"Occupe",0,1.148
"IND00590","MEN0582","Est",9,2,"Divorce",1,"Inactif",0,0.807
"IND00591","MEN0388","Centre",18,1,"Marie",1,"Inactif",0,0.866
"IND00592","MEN0590","Ouest",60,1,"Celibataire",1,"Chomeur",0,0.914
"IND00593","MEN0911","Nord-Ouest",23,1,"Divorce",1,"Inactif",0,0.822
"IND00594","MEN0137","Extreme-Nord",23,2,"Veuf",0,"Occupe",0,0.894
"IND00595","MEN0505","Nord-Ouest",8,2,"Celibataire",0,"Occupe",0,1.033
"IND00596","MEN1438","Sud-Ouest",40,2,"Celibataire",0,"Occupe",0,0.861
"IND00597","MEN0494","Centre",22,2,"Celibataire",0,"Inactif",0,0.827
"IND00598","MEN0270","Ouest",10,1,"Marie",0,"Occupe",0,0.886
"IND00599","MEN0336","Extreme-Nord",24,1,"Celibataire",1,"Inactif",0,0.957
"IND00600","MEN0850","Extreme-Nord",10,1,"Celibataire",1,"Occupe",0,0.971
"IND00601","MEN1267","Est",30,1,"Marie",1,"Occupe",0,1.039
"IND00602","MEN0040","Extreme-Nord",35,1,"Marie",0,"Occupe",0,0.803
"IND00603","MEN1080","Centre",15,1,"Marie",1,"Occupe",0,1.048
"IND00604","MEN0137","Littoral",3,2,"Marie",1,"Occupe",0,1.188
"IND00605","MEN0972","Nord-Ouest",1,1,"Celibataire",1,"Inactif",0,1.184
"IND00606","MEN0240","Est",20,1,"Marie",0,"Inactif",0,0.959
"IND00607","MEN0839","Extreme-Nord",8,1,"Marie",NA,"Inactif",0,1.028
"IND00608","MEN0369","Centre",1,2,"Marie",1,"Chomeur",0,0.927
"IND00609","MEN0253","Ouest",14,1,"Veuf",1,"Occupe",0,1.134
"IND00610","MEN1352","Centre",15,2,"Marie",1,"Occupe",0,1.011
"IND00611","MEN1468","Est",41,2,"Marie",0,"Occupe",0,1.16
"IND00612","MEN1323","Est",4,2,"Marie",0,"Occupe",0,1.031
"IND00613","MEN0568","Est",81,2,"Marie",1,"Inactif",0,0.999
"IND00614","MEN1258","Adamaoua",20,2,"Marie",0,"Occupe",0,1.077
"IND00615","MEN0486","Centre",8,2,"Marie",1,"Inactif",0,0.885
"IND00616","MEN0724","Adamaoua",30,2,"Marie",0,"Inactif",0,0.954
"IND00617","MEN0450","Nord",10,2,"Divorce",1,"Occupe",0,1.085
"IND00618","MEN0658","Nord",2,1,"Divorce",0,"Occupe",0,0.955
"IND00619","MEN0717","Nord",0,1,"Celibataire",NA,"Chomeur",0,0.996
"IND00620","MEN0958","Ouest",59,2,"Divorce",0,"Inactif",0,1.113
"IND00621","MEN0029","Nord",18,2,"Celibataire",1,"Occupe",0,1.196
"IND00622","MEN1370","Littoral",12,2,"Marie",1,"Occupe",0,1.103
"IND00623","MEN1477","Littoral",14,2,"Celibataire",1,"Inactif",0,1.197
"IND00624","MEN0424","Extreme-Nord",25,2,"Marie",1,"Chomeur",0,0.84
"IND00625","MEN0979","Ouest",20,2,"Marie",1,"Inactif",0,0.961
"IND00626","MEN1377","Adamaoua",45,1,"Celibataire",0,"Chomeur",0,1.02
"IND00627","MEN0681","Centre",46,1,"Veuf",0,"Occupe",0,0.947
"IND00628","MEN0899","Sud-Ouest",14,2,"Celibataire",1,"Chomeur",0,0.839
"IND00629","MEN0772","Est",50,2,"Celibataire",1,"Inactif",0,1.051
"IND00630","MEN0425","Extreme-Nord",40,1,"Celibataire",1,"Inactif",1,1.043
"IND00631","MEN0531","Centre",46,2,"Celibataire",1,"Occupe",0,1.151
"IND00632","MEN0550","Sud",16,1,"Marie",1,"Chomeur",0,1.179
"IND00633","MEN0851","Sud",18,2,"Marie",1,"Inactif",0,0.923
"IND00634","MEN1213","Sud",54,1,"Celibataire",1,"Chomeur",0,0.926
"IND00635","MEN0628","Centre",9,2,"Marie",0,"Inactif",1,1.004
"IND00636","MEN0904","Ouest",41,2,"Marie",1,"Occupe",0,1.039
"IND00637","MEN0718","Extreme-Nord",22,2,"Celibataire",1,"Occupe",0,0.948
"IND00638","MEN1193","Nord-Ouest",95,1,"Celibataire",0,"Chomeur",0,1.111
"IND00639","MEN0082","Centre",10,2,"Marie",1,"Occupe",1,1.047
"IND00640","MEN0739","Centre",90,1,"Marie",0,"Occupe",0,0.995
"IND00641","MEN0478","Ouest",19,1,"Marie",0,"Inactif",0,1.123
"IND00642","MEN0314","Adamaoua",5,1,"Celibataire",1,"Occupe",0,1.178
"IND00643","MEN1118","Centre",38,1,"Marie",0,"Chomeur",0,0.953
"IND00644","MEN0367","Nord",11,2,"Celibataire",1,"Occupe",0,0.846
"IND00645","MEN0570","Extreme-Nord",10,1,"Marie",0,"Inactif",0,1.127
"IND00646","MEN0478","Est",22,2,"Divorce",1,"Inactif",0,0.888
"IND00647","MEN0091","Sud",0,2,"Marie",1,"Occupe",0,1.15
"IND00648","MEN0474","Littoral",7,1,"Celibataire",1,"Inactif",0,0.941
"IND00649","MEN0024","Ouest",10,2,"Celibataire",0,"Chomeur",0,0.993
"IND00650","MEN1331","Extreme-Nord",9,2,"Celibataire",1,"Chomeur",0,1.013
"IND00651","MEN0292","Nord",7,2,"Celibataire",1,"Occupe",0,1.108
"IND00652","MEN0084","Nord-Ouest",15,1,"Marie",0,"Occupe",0,1.046
"IND00653","MEN1277","Ouest",15,1,"Celibataire",0,"Occupe",0,0.971
"IND00654","MEN0446","Littoral",10,1,"Marie",1,"Occupe",0,1.175
"IND00655","MEN0091","Nord-Ouest",11,2,"Celibataire",0,"Occupe",0,0.884
"IND00656","MEN0379","Adamaoua",58,1,"Celibataire",1,"Chomeur",0,0.852
"IND00657","MEN0689","Centre",14,1,"Marie",1,"Occupe",0,1.121
"IND00658","MEN0345","Centre",0,1,"Celibataire",0,"Occupe",0,0.971
"IND00659","MEN1043","Littoral",1,1,"Celibataire",0,"Inactif",0,1.024
"IND00660","MEN0589","Sud",23,1,"Celibataire",1,"Chomeur",0,1.171
"IND00661","MEN0603","Centre",60,1,"Marie",1,"Occupe",0,0.811
"IND00662","MEN0440","Nord-Ouest",5,1,"Divorce",0,"Occupe",0,0.851
